Order_ID,Customer_ID,Order_Timestamp,City,Payment_Mode,Product_Category,Product_Name,Price,Discount_Percentage,Final_Price,Quantity,Total_Spend,Customer_Age_Group,Delivery_Time_Minutes,Rider_Rating
ZP101831,3187,2024-01-02 06:31:00,Chennai,Cash,Dairy,Butter,195.26,0,195.26,5,976.3,26-35,26,3.8
ZP101832,5536,2024-01-02 06:32:00,Bangalore,UPI,Snacks,Tomato,292.38,25,219.28,5,1096.4,26-35,25,4.0
ZP101833,9663,2024-01-02 06:33:00,Kolkata,Cash,Dairy,Juice,342.3,0,342.3,5,1711.5,26-35,27,4.6
ZP101834,8762,2024-01-02 06:34:00,Mumbai,Debit Card,Beverages,Chips,272.34,10,245.11,5,1225.55,51+,31,3.5
ZP101835,3096,2024-01-02 06:35:00,Kolkata,Cash,Fruits,Bread,224.02,15,190.42,5,952.1,18-25,34,4.0
ZP101836,4451,2024-01-02 06:36:00,Bangalore,Cash,Bakery,Chips,381.34,0,381.34,2,762.68,18-25,16,3.9
ZP101837,7327,2024-01-02 06:37:00,Delhi,Credit Card,Vegetables,Chips,218.9,15,186.06,1,186.06,51+,12,3.9
ZP101838,2887,2024-01-02 06:38:00,Chennai,UPI,Dairy,Bread,449.62,25,337.22,2,674.44,18-25,18,4.2
ZP101839,8679,2024-01-02 06:39:00,Kolkata,Debit Card,Beverages,Milk,228.26,20,182.61,5,913.05,26-35,14,4.2
ZP101840,3283,2024-01-02 06:40:00,Delhi,UPI,Bakery,Milk,80.2,15,68.17,2,136.34,51+,40,4.0
ZP101841,1334,2024-01-02 06:41:00,Delhi,Debit Card,Fruits,Chips,447.46,10,402.71,2,805.42,26-35,37,4.0
ZP101842,6209,2024-01-02 06:42:00,Delhi,Cash,Dairy,Butter,405.89,0,405.89,2,811.78,18-25,20,4.3
ZP101843,1340,2024-01-02 06:43:00,Delhi,Cash,Fruits,Butter,264.41,25,198.31,4,793.24,36-50,29,4.9
ZP101844,1570,2024-01-02 06:44:00,Bangalore,Cash,Fruits,Milk,414.61,10,373.15,5,1865.75,51+,26,3.7
ZP101845,8225,2024-01-02 06:45:00,Mumbai,Credit Card,Bakery,Milk,288.77,5,274.33,1,274.33,18-25,12,4.8
ZP101846,4267,2024-01-02 06:46:00,Delhi,Debit Card,Dairy,Apple,236.63,5,224.8,5,1124.0,18-25,28,4.6
ZP101847,3064,2024-01-02 06:47:00,Bangalore,Debit Card,Beverages,Chips,473.66,15,402.61,1,402.61,26-35,30,4.9
ZP101848,5328,2024-01-02 06:48:00,Bangalore,UPI,Bakery,Milk,321.5,10,289.35,5,1446.75,36-50,30,3.8
ZP101849,3943,2024-01-02 06:49:00,Chennai,UPI,Bakery,Apple,112.79,15,95.87,5,479.35,36-50,34,3.8
ZP101850,3459,2024-01-02 06:50:00,Delhi,UPI,Fruits,Tomato,383.25,25,287.44,4,1149.76,36-50,44,4.0
ZP101851,2895,2024-01-02 06:51:00,Chennai,Credit Card,Dairy,Juice,369.14,20,295.31,5,1476.55,51+,17,4.6
ZP101852,3149,2024-01-02 06:52:00,Bangalore,UPI,Snacks,Juice,167.28,5,158.92,4,635.68,36-50,16,4.4
ZP101853,6055,2024-01-02 06:53:00,Chennai,Credit Card,Bakery,Tomato,47.3,5,44.93,4,179.72,18-25,24,4.9
ZP101854,7475,2024-01-02 06:54:00,Mumbai,Cash,Dairy,Apple,347.97,15,295.77,5,1478.85,36-50,31,4.1
ZP101855,2994,2024-01-02 06:55:00,Mumbai,UPI,Bakery,Tomato,432.33,0,432.33,4,1729.32,26-35,38,3.5
ZP101856,4881,2024-01-02 06:56:00,Mumbai,Credit Card,Bakery,Milk,197.68,25,148.26,1,148.26,26-35,37,3.8
ZP101857,7805,2024-01-02 06:57:00,Chennai,Debit Card,Vegetables,Juice,293.36,10,264.02,5,1320.1,26-35,12,4.9
ZP101858,6179,2024-01-02 06:58:00,Chennai,Debit Card,Vegetables,Bread,74.95,5,71.2,1,71.2,26-35,34,4.9
ZP101859,7915,2024-01-02 06:59:00,Mumbai,UPI,Vegetables,Butter,75.64,25,56.73,4,226.92,26-35,41,3.9
ZP101860,6581,2024-01-02 07:00:00,Bangalore,UPI,Bakery,Tomato,183.94,5,174.74,5,873.7,51+,16,4.1
ZP101861,7533,2024-01-02 07:01:00,Chennai,Cash,Vegetables,Juice,368.73,20,294.98,4,1179.92,18-25,13,4.6
ZP101862,7014,2024-01-02 07:02:00,Mumbai,Credit Card,Dairy,Bread,196.78,5,186.94,4,747.76,51+,43,3.7
ZP101863,2250,2024-01-02 07:03:00,Kolkata,Cash,Bakery,Chips,39.35,0,39.35,1,39.35,18-25,24,3.5
ZP101864,2608,2024-01-02 07:04:00,Chennai,Debit Card,Fruits,Milk,418.2,5,397.29,3,1191.87,18-25,11,4.3
ZP101865,7372,2024-01-02 07:05:00,Chennai,Debit Card,Bakery,Bread,252.35,25,189.26,2,378.52,51+,38,3.7
ZP101866,6810,2024-01-02 07:06:00,Delhi,Cash,Snacks,Apple,107.23,15,91.15,3,273.45,36-50,33,3.8
ZP101867,6718,2024-01-02 07:07:00,Kolkata,Debit Card,Bakery,Chips,274.88,0,274.88,4,1099.52,51+,40,4.9
ZP101868,4483,2024-01-02 07:08:00,Mumbai,Cash,Vegetables,Butter,257.33,10,231.6,2,463.2,36-50,16,3.6
ZP101869,4325,2024-01-02 07:09:00,Chennai,Credit Card,Fruits,Apple,484.57,20,387.66,4,1550.64,36-50,21,4.1
ZP101870,1162,2024-01-02 07:10:00,Delhi,Debit Card,Fruits,Butter,267.77,0,267.77,2,535.54,51+,43,4.1
ZP101871,1296,2024-01-02 07:11:00,Delhi,Cash,Dairy,Apple,349.65,15,297.2,4,1188.8,26-35,21,3.5
ZP101872,6085,2024-01-02 07:12:00,Kolkata,UPI,Dairy,Milk,63.55,10,57.2,2,114.4,51+,12,3.7
ZP101873,3289,2024-01-02 07:13:00,Chennai,Credit Card,Dairy,Bread,120.8,15,102.68,2,205.36,26-35,21,3.5
ZP101874,8093,2024-01-02 07:14:00,Kolkata,UPI,Fruits,Milk,490.9,10,441.81,2,883.62,26-35,25,3.6
ZP101875,2785,2024-01-02 07:15:00,Chennai,Cash,Fruits,Butter,250.42,10,225.38,3,676.14,26-35,20,3.9
ZP101876,6133,2024-01-02 07:16:00,Bangalore,UPI,Dairy,Apple,57.41,0,57.41,5,287.05,26-35,17,3.7
ZP101877,4772,2024-01-02 07:17:00,Delhi,Cash,Bakery,Butter,420.45,5,399.43,1,399.43,26-35,20,4.3
ZP101878,5834,2024-01-02 07:18:00,Kolkata,Credit Card,Bakery,Bread,90.74,5,86.2,4,344.8,26-35,10,4.9
ZP101879,2894,2024-01-02 07:19:00,Bangalore,Credit Card,Fruits,Juice,37.57,25,28.18,1,28.18,36-50,26,4.7
ZP101880,2466,2024-01-02 07:20:00,Kolkata,Cash,Fruits,Butter,62.7,0,62.7,3,188.1,26-35,32,4.6
ZP101881,9853,2024-01-02 07:21:00,Bangalore,UPI,Dairy,Juice,453.87,20,363.1,2,726.2,51+,27,4.8
ZP101882,9267,2024-01-02 07:22:00,Kolkata,Debit Card,Snacks,Bread,183.38,15,155.87,2,311.74,36-50,24,3.7
ZP101883,2070,2024-01-02 07:23:00,Delhi,UPI,Beverages,Bread,294.15,0,294.15,2,588.3,26-35,12,4.0
ZP101884,3344,2024-01-02 07:24:00,Kolkata,Cash,Snacks,Butter,327.76,5,311.37,1,311.37,51+,25,3.9
ZP101885,4035,2024-01-02 07:25:00,Bangalore,UPI,Fruits,Juice,250.38,0,250.38,4,1001.52,18-25,33,4.9
ZP101886,9043,2024-01-02 07:26:00,Kolkata,Debit Card,Vegetables,Apple,364.09,5,345.89,1,345.89,26-35,29,3.6
ZP101887,4749,2024-01-02 07:27:00,Mumbai,UPI,Dairy,Bread,62.74,15,53.33,3,159.99,18-25,34,4.0
ZP101888,6541,2024-01-02 07:28:00,Mumbai,Credit Card,Snacks,Juice,246.36,25,184.77,5,923.85,26-35,26,5.0
ZP101889,7078,2024-01-02 07:29:00,Kolkata,Cash,Dairy,Chips,361.35,5,343.28,2,686.56,36-50,26,4.2
ZP101890,1528,2024-01-02 07:30:00,Chennai,Credit Card,Snacks,Tomato,388.64,20,310.91,3,932.73,36-50,22,3.6
ZP101891,3807,2024-01-02 07:31:00,Chennai,Credit Card,Fruits,Juice,424.79,5,403.55,4,1614.2,51+,12,4.2
ZP101892,8349,2024-01-02 07:32:00,Delhi,Cash,Snacks,Chips,276.7,25,207.52,2,415.04,18-25,41,4.7
ZP101893,3282,2024-01-02 07:33:00,Delhi,Credit Card,Beverages,Tomato,347.98,0,347.98,2,695.96,51+,16,4.6
ZP101894,2589,2024-01-02 07:34:00,Delhi,Debit Card,Fruits,Butter,247.6,15,210.46,4,841.84,18-25,33,5.0
ZP101895,3598,2024-01-02 07:35:00,Delhi,Debit Card,Bakery,Bread,477.23,5,453.37,4,1813.48,26-35,23,3.7
ZP101896,9323,2024-01-02 07:36:00,Delhi,Debit Card,Snacks,Milk,330.44,0,330.44,4,1321.76,36-50,14,5.0
ZP101897,2597,2024-01-02 07:37:00,Kolkata,Cash,Snacks,Butter,300.97,25,225.73,2,451.46,51+,23,4.1
ZP101898,2161,2024-01-02 07:38:00,Delhi,Cash,Fruits,Chips,455.98,15,387.58,3,1162.74,26-35,22,4.1
ZP101899,7952,2024-01-02 07:39:00,Mumbai,UPI,Vegetables,Juice,118.46,25,88.84,2,177.68,18-25,32,4.0
ZP101900,6992,2024-01-02 07:40:00,Delhi,Credit Card,Bakery,Tomato,65.98,0,65.98,1,65.98,26-35,40,4.6
ZP101901,3533,2024-01-02 07:41:00,Kolkata,UPI,Beverages,Chips,307.09,10,276.38,4,1105.52,51+,31,4.4
ZP101902,9862,2024-01-02 07:42:00,Bangalore,Credit Card,Vegetables,Juice,432.63,0,432.63,5,2163.15,26-35,21,5.0
ZP101903,5431,2024-01-02 07:43:00,Delhi,Debit Card,Fruits,Bread,300.2,25,225.15,4,900.6,51+,38,4.9
ZP101904,2000,2024-01-02 07:44:00,Delhi,Cash,Vegetables,Apple,230.66,0,230.66,1,230.66,18-25,34,4.6
ZP101905,9650,2024-01-02 07:45:00,Mumbai,Cash,Beverages,Apple,78.52,25,58.89,2,117.78,51+,40,4.8
ZP101906,9837,2024-01-02 07:46:00,Mumbai,Debit Card,Vegetables,Chips,139.66,5,132.68,5,663.4,18-25,40,4.1
ZP101907,6557,2024-01-02 07:47:00,Mumbai,Cash,Dairy,Tomato,278.15,10,250.33,2,500.66,18-25,19,3.9
ZP101908,7276,2024-01-02 07:48:00,Mumbai,UPI,Fruits,Chips,401.86,5,381.77,4,1527.08,18-25,23,4.5
ZP101909,4660,2024-01-02 07:49:00,Chennai,Credit Card,Fruits,Tomato,208.44,10,187.6,2,375.2,18-25,29,3.7
ZP101910,1595,2024-01-02 07:50:00,Mumbai,UPI,Beverages,Chips,472.37,25,354.28,5,1771.4,18-25,44,3.6
ZP101911,1802,2024-01-02 07:51:00,Kolkata,Credit Card,Beverages,Butter,20.08,0,20.08,4,80.32,18-25,19,3.9
ZP101912,9366,2024-01-02 07:52:00,Kolkata,UPI,Bakery,Bread,46.25,0,46.25,3,138.75,26-35,36,4.8
ZP101913,7782,2024-01-02 07:53:00,Mumbai,Debit Card,Fruits,Butter,488.87,20,391.1,5,1955.5,26-35,12,3.7
ZP101914,7437,2024-01-02 07:54:00,Delhi,Debit Card,Snacks,Bread,418.5,10,376.65,5,1883.25,18-25,33,4.6
ZP101915,5465,2024-01-02 07:55:00,Kolkata,UPI,Vegetables,Butter,199.48,20,159.58,4,638.32,26-35,12,4.9
ZP101916,7556,2024-01-02 07:56:00,Mumbai,UPI,Dairy,Bread,455.9,0,455.9,1,455.9,18-25,29,4.4
ZP101917,7419,2024-01-02 07:57:00,Delhi,Credit Card,Fruits,Butter,134.13,0,134.13,5,670.65,26-35,38,4.0
ZP101918,9597,2024-01-02 07:58:00,Chennai,UPI,Bakery,Milk,224.46,20,179.57,1,179.57,18-25,21,4.5
ZP101919,1336,2024-01-02 07:59:00,Chennai,Cash,Fruits,Apple,488.08,25,366.06,1,366.06,36-50,18,3.7
ZP101920,9340,2024-01-02 08:00:00,Bangalore,Cash,Beverages,Juice,146.09,5,138.79,2,277.58,26-35,29,3.8
ZP101921,7926,2024-01-02 08:01:00,Chennai,Cash,Beverages,Juice,450.88,0,450.88,4,1803.52,36-50,12,4.6
ZP101922,3093,2024-01-02 08:02:00,Delhi,Credit Card,Bakery,Chips,144.06,25,108.04,3,324.12,51+,19,4.2
ZP101923,3567,2024-01-02 08:03:00,Mumbai,UPI,Beverages,Bread,251.55,10,226.4,4,905.6,51+,34,4.4
ZP101924,9761,2024-01-02 08:04:00,Kolkata,Debit Card,Snacks,Apple,490.72,25,368.04,2,736.08,51+,44,3.7
ZP101925,6986,2024-01-02 08:05:00,Kolkata,Debit Card,Beverages,Chips,410.9,25,308.17,4,1232.68,51+,37,3.9
ZP101926,6953,2024-01-02 08:06:00,Delhi,Credit Card,Bakery,Butter,400.16,20,320.13,4,1280.52,51+,32,4.4
ZP101927,4880,2024-01-02 08:07:00,Mumbai,Credit Card,Dairy,Apple,327.25,5,310.89,2,621.78,26-35,23,4.3
ZP101928,7751,2024-01-02 08:08:00,Chennai,Credit Card,Fruits,Tomato,194.02,0,194.02,3,582.06,51+,28,3.7
ZP101929,5078,2024-01-02 08:09:00,Kolkata,Cash,Beverages,Tomato,76.84,25,57.63,2,115.26,18-25,25,4.4
ZP101930,1828,2024-01-02 08:10:00,Chennai,Cash,Beverages,Chips,354.44,25,265.83,1,265.83,51+,40,4.1
ZP101931,5848,2024-01-02 08:11:00,Bangalore,UPI,Vegetables,Tomato,290.14,10,261.13,3,783.39,26-35,44,4.6
ZP101932,1134,2024-01-02 08:12:00,Delhi,Debit Card,Snacks,Milk,464.83,0,464.83,2,929.66,18-25,24,4.1
ZP101933,7890,2024-01-02 08:13:00,Mumbai,Debit Card,Beverages,Juice,380.27,25,285.2,4,1140.8,18-25,30,3.7
ZP101934,6660,2024-01-02 08:14:00,Kolkata,Credit Card,Dairy,Butter,431.9,20,345.52,3,1036.56,26-35,13,4.9
ZP101935,3163,2024-01-02 08:15:00,Kolkata,UPI,Vegetables,Apple,225.86,20,180.69,1,180.69,36-50,16,4.0
ZP101936,5541,2024-01-02 08:16:00,Mumbai,Cash,Snacks,Milk,210.77,0,210.77,2,421.54,18-25,27,4.0
ZP101937,3284,2024-01-02 08:17:00,Kolkata,Cash,Dairy,Bread,277.49,10,249.74,3,749.22,26-35,17,4.4
ZP101938,9342,2024-01-02 08:18:00,Kolkata,Debit Card,Vegetables,Tomato,424.02,20,339.22,5,1696.1,51+,25,4.2
ZP101939,8236,2024-01-02 08:19:00,Chennai,Debit Card,Fruits,Bread,478.91,0,478.91,1,478.91,51+,29,3.7
ZP101940,1545,2024-01-02 08:20:00,Bangalore,Credit Card,Fruits,Apple,50.44,20,40.35,2,80.7,51+,39,4.4
ZP101941,3431,2024-01-02 08:21:00,Mumbai,Credit Card,Vegetables,Chips,452.17,0,452.17,2,904.34,26-35,16,4.2
ZP101942,3834,2024-01-02 08:22:00,Chennai,Debit Card,Fruits,Chips,467.12,0,467.12,1,467.12,36-50,38,3.7
ZP101943,6918,2024-01-02 08:23:00,Kolkata,Cash,Bakery,Apple,106.85,15,90.82,1,90.82,26-35,15,4.2
ZP101944,2730,2024-01-02 08:24:00,Mumbai,Debit Card,Fruits,Apple,238.77,0,238.77,3,716.31,36-50,31,4.4
ZP101945,5139,2024-01-02 08:25:00,Mumbai,UPI,Fruits,Butter,36.06,15,30.65,1,30.65,36-50,10,3.6
ZP101946,8838,2024-01-02 08:26:00,Bangalore,Cash,Vegetables,Chips,27.24,10,24.52,4,98.08,36-50,39,3.9
ZP101947,8540,2024-01-02 08:27:00,Chennai,Cash,Vegetables,Apple,242.4,20,193.92,1,193.92,36-50,34,4.9
ZP101948,1142,2024-01-02 08:28:00,Chennai,Debit Card,Snacks,Juice,345.36,5,328.09,2,656.18,18-25,19,3.8
ZP101949,5475,2024-01-02 08:29:00,Chennai,Credit Card,Snacks,Apple,250.16,25,187.62,4,750.48,36-50,12,4.8
ZP101950,2053,2024-01-02 08:30:00,Delhi,Cash,Bakery,Bread,472.17,25,354.13,3,1062.39,51+,37,3.8
ZP101951,3101,2024-01-02 08:31:00,Kolkata,Debit Card,Beverages,Apple,334.74,15,284.53,5,1422.65,36-50,25,3.9
ZP101952,3161,2024-01-02 08:32:00,Chennai,UPI,Bakery,Milk,383.2,0,383.2,2,766.4,51+,14,4.1
ZP101953,5303,2024-01-02 08:33:00,Kolkata,Credit Card,Snacks,Bread,45.43,5,43.16,4,172.64,18-25,10,4.6
ZP101954,3201,2024-01-02 08:34:00,Bangalore,Debit Card,Snacks,Milk,158.91,5,150.96,2,301.92,26-35,23,4.2
ZP101955,5393,2024-01-02 08:35:00,Kolkata,UPI,Beverages,Bread,122.42,15,104.06,4,416.24,18-25,37,3.7
ZP101956,7290,2024-01-02 08:36:00,Bangalore,Credit Card,Vegetables,Butter,296.59,10,266.93,4,1067.72,51+,35,4.1
ZP101957,4557,2024-01-02 08:37:00,Delhi,Credit Card,Vegetables,Apple,248.42,25,186.32,4,745.28,51+,25,4.6
ZP101958,6102,2024-01-02 08:38:00,Mumbai,Cash,Vegetables,Apple,388.56,15,330.28,1,330.28,18-25,39,3.7
ZP101959,1176,2024-01-02 08:39:00,Delhi,Cash,Vegetables,Bread,205.0,20,164.0,4,656.0,36-50,40,3.8
ZP101960,4569,2024-01-02 08:40:00,Kolkata,Cash,Snacks,Tomato,184.33,10,165.9,5,829.5,36-50,41,3.7
ZP101961,2345,2024-01-02 08:41:00,Mumbai,UPI,Bakery,Milk,297.91,15,253.22,1,253.22,26-35,44,4.9
ZP101962,7618,2024-01-02 08:42:00,Chennai,Debit Card,Snacks,Bread,379.9,5,360.9,2,721.8,18-25,20,4.2
ZP101963,7288,2024-01-02 08:43:00,Chennai,Debit Card,Beverages,Bread,193.47,5,183.8,5,919.0,36-50,31,4.7
ZP101964,2733,2024-01-02 08:44:00,Bangalore,Cash,Dairy,Chips,97.99,15,83.29,1,83.29,51+,35,4.6
ZP101965,8982,2024-01-02 08:45:00,Mumbai,UPI,Dairy,Butter,185.03,20,148.02,1,148.02,36-50,13,4.5
ZP101966,7282,2024-01-02 08:46:00,Delhi,Debit Card,Vegetables,Butter,260.68,10,234.61,3,703.83,36-50,10,4.9
ZP101967,9491,2024-01-02 08:47:00,Kolkata,Cash,Beverages,Apple,256.65,5,243.82,1,243.82,26-35,42,4.3
ZP101968,9780,2024-01-02 08:48:00,Chennai,Credit Card,Bakery,Apple,306.38,20,245.1,4,980.4,26-35,31,3.8
ZP101969,8121,2024-01-02 08:49:00,Delhi,Cash,Dairy,Apple,288.51,10,259.66,3,778.98,51+,17,3.5
ZP101970,9090,2024-01-02 08:50:00,Bangalore,Cash,Bakery,Apple,412.17,10,370.95,2,741.9,26-35,31,4.3
ZP101971,6596,2024-01-02 08:51:00,Chennai,Credit Card,Dairy,Milk,61.51,10,55.36,5,276.8,36-50,11,3.9
ZP101972,8884,2024-01-02 08:52:00,Kolkata,Credit Card,Beverages,Tomato,80.24,5,76.23,2,152.46,26-35,18,3.7
ZP101973,5508,2024-01-02 08:53:00,Mumbai,Credit Card,Snacks,Bread,295.58,15,251.24,4,1004.96,26-35,10,4.4
ZP101974,5439,2024-01-02 08:54:00,Kolkata,Cash,Fruits,Bread,492.68,25,369.51,4,1478.04,18-25,33,4.1
ZP101975,4411,2024-01-02 08:55:00,Chennai,Cash,Dairy,Bread,368.03,25,276.02,2,552.04,51+,20,4.4
ZP101976,8973,2024-01-02 08:56:00,Kolkata,Debit Card,Bakery,Milk,224.0,15,190.4,2,380.8,51+,41,4.4
ZP101977,9776,2024-01-02 08:57:00,Bangalore,Cash,Snacks,Tomato,373.05,10,335.74,2,671.48,36-50,20,5.0
ZP101978,4046,2024-01-02 08:58:00,Chennai,UPI,Vegetables,Chips,413.35,0,413.35,1,413.35,51+,12,4.4
ZP101979,9308,2024-01-02 08:59:00,Delhi,Credit Card,Fruits,Apple,152.39,5,144.77,3,434.31,26-35,31,4.8
ZP101980,2747,2024-01-02 09:00:00,Delhi,UPI,Snacks,Bread,177.6,0,177.6,1,177.6,18-25,18,3.6
ZP101981,6771,2024-01-02 09:01:00,Delhi,Credit Card,Fruits,Apple,499.19,20,399.35,2,798.7,51+,19,3.8
ZP101982,6411,2024-01-02 09:02:00,Chennai,UPI,Beverages,Tomato,469.87,15,399.39,3,1198.17,51+,24,4.1
ZP101983,9523,2024-01-02 09:03:00,Delhi,Credit Card,Fruits,Apple,117.39,0,117.39,5,586.95,51+,19,4.7
ZP101984,8190,2024-01-02 09:04:00,Chennai,Credit Card,Snacks,Chips,384.54,25,288.41,2,576.82,36-50,28,4.4
ZP101985,1698,2024-01-02 09:05:00,Chennai,Cash,Bakery,Juice,429.23,5,407.77,3,1223.31,36-50,35,3.7
ZP101986,7608,2024-01-02 09:06:00,Chennai,Cash,Beverages,Juice,28.43,5,27.01,2,54.02,36-50,28,4.4
ZP101987,6878,2024-01-02 09:07:00,Kolkata,UPI,Vegetables,Butter,67.19,10,60.47,1,60.47,36-50,10,4.6
ZP101988,9162,2024-01-02 09:08:00,Mumbai,Cash,Snacks,Milk,146.91,15,124.87,2,249.74,36-50,41,3.7
ZP101989,7860,2024-01-02 09:09:00,Chennai,Cash,Bakery,Apple,162.57,10,146.31,5,731.55,18-25,44,3.9
ZP101990,2398,2024-01-02 09:10:00,Mumbai,Cash,Vegetables,Juice,144.42,15,122.76,1,122.76,51+,28,3.6
ZP101991,9536,2024-01-02 09:11:00,Mumbai,Cash,Snacks,Butter,444.84,20,355.87,5,1779.35,51+,44,3.6
ZP101992,5247,2024-01-02 09:12:00,Bangalore,Credit Card,Dairy,Bread,66.44,0,66.44,5,332.2,18-25,30,4.2
ZP101993,2660,2024-01-02 09:13:00,Kolkata,Credit Card,Snacks,Juice,368.68,0,368.68,2,737.36,18-25,32,3.9
ZP101994,4529,2024-01-02 09:14:00,Bangalore,Debit Card,Snacks,Butter,202.4,0,202.4,2,404.8,18-25,25,4.6
ZP101995,8913,2024-01-02 09:15:00,Chennai,UPI,Beverages,Butter,72.72,5,69.08,3,207.24,51+,40,4.5
ZP101996,3081,2024-01-02 09:16:00,Delhi,UPI,Beverages,Milk,391.43,10,352.29,4,1409.16,36-50,13,5.0
ZP101997,7148,2024-01-02 09:17:00,Kolkata,Credit Card,Snacks,Chips,297.81,0,297.81,4,1191.24,18-25,14,3.5
ZP101998,7430,2024-01-02 09:18:00,Bangalore,Cash,Bakery,Tomato,404.59,25,303.44,3,910.32,18-25,32,4.0
ZP101999,8145,2024-01-02 09:19:00,Kolkata,Credit Card,Snacks,Apple,27.63,25,20.72,3,62.16,51+,42,4.1
ZP102000,8066,2024-01-02 09:20:00,Kolkata,Credit Card,Beverages,Butter,416.14,5,395.33,1,395.33,18-25,31,4.0
ZP102001,2395,2024-01-02 09:21:00,Delhi,Debit Card,Fruits,Juice,200.31,5,190.29,5,951.45,26-35,44,4.6
ZP102002,7858,2024-01-02 09:22:00,Mumbai,Credit Card,Snacks,Butter,62.58,5,59.45,5,297.25,36-50,43,4.4
ZP102003,8965,2024-01-02 09:23:00,Chennai,Credit Card,Snacks,Tomato,424.43,20,339.54,3,1018.62,26-35,12,4.0
ZP102004,3978,2024-01-02 09:24:00,Chennai,Debit Card,Snacks,Bread,287.8,25,215.85,5,1079.25,18-25,39,4.7
ZP102005,6483,2024-01-02 09:25:00,Mumbai,Debit Card,Dairy,Apple,108.26,25,81.2,4,324.8,26-35,12,4.3
ZP102006,6721,2024-01-02 09:26:00,Chennai,Cash,Vegetables,Milk,304.18,20,243.34,5,1216.7,51+,27,4.1
ZP102007,6017,2024-01-02 09:27:00,Mumbai,Debit Card,Bakery,Juice,57.17,15,48.59,1,48.59,26-35,20,3.9
ZP102008,3055,2024-01-02 09:28:00,Bangalore,Debit Card,Snacks,Butter,257.57,15,218.93,3,656.79,51+,42,3.5
ZP102009,5795,2024-01-02 09:29:00,Delhi,Cash,Snacks,Milk,276.08,15,234.67,1,234.67,36-50,24,3.8
ZP102010,8255,2024-01-02 09:30:00,Chennai,Debit Card,Snacks,Juice,447.34,15,380.24,5,1901.2,36-50,12,3.9
ZP102011,5026,2024-01-02 09:31:00,Bangalore,Debit Card,Bakery,Milk,270.1,0,270.1,4,1080.4,26-35,42,3.8
ZP102012,6066,2024-01-02 09:32:00,Delhi,Cash,Fruits,Chips,56.82,25,42.62,2,85.24,18-25,11,4.9
ZP102013,6661,2024-01-02 09:33:00,Delhi,Credit Card,Beverages,Apple,31.23,0,31.23,3,93.69,51+,44,4.0
ZP102014,8803,2024-01-02 09:34:00,Chennai,Credit Card,Dairy,Juice,431.05,5,409.5,4,1638.0,26-35,22,3.9
ZP102015,6035,2024-01-02 09:35:00,Delhi,Debit Card,Beverages,Tomato,163.62,15,139.08,5,695.4,36-50,11,3.9
ZP102016,5976,2024-01-02 09:36:00,Mumbai,Credit Card,Vegetables,Bread,69.08,15,58.72,4,234.88,18-25,35,5.0
ZP102017,2157,2024-01-02 09:37:00,Mumbai,Cash,Dairy,Butter,120.95,10,108.86,5,544.3,36-50,41,4.5
ZP102018,1114,2024-01-02 09:38:00,Chennai,Cash,Snacks,Bread,458.75,15,389.94,3,1169.82,26-35,10,3.9
ZP102019,5729,2024-01-02 09:39:00,Kolkata,Debit Card,Vegetables,Tomato,427.3,5,405.94,1,405.94,18-25,34,4.9
ZP102020,7361,2024-01-02 09:40:00,Delhi,UPI,Fruits,Tomato,477.38,5,453.51,5,2267.55,51+,20,4.9
ZP102021,9174,2024-01-02 09:41:00,Kolkata,Debit Card,Dairy,Milk,60.97,5,57.92,2,115.84,36-50,16,4.8
ZP102022,6548,2024-01-02 09:42:00,Delhi,Debit Card,Bakery,Juice,309.35,0,309.35,4,1237.4,51+,17,4.8
ZP102023,8494,2024-01-02 09:43:00,Delhi,Credit Card,Fruits,Milk,210.59,0,210.59,5,1052.95,18-25,24,4.7
ZP102024,2148,2024-01-02 09:44:00,Chennai,UPI,Bakery,Tomato,466.9,15,396.86,2,793.72,18-25,19,4.1
ZP102025,2495,2024-01-02 09:45:00,Delhi,Debit Card,Dairy,Tomato,114.59,10,103.13,5,515.65,36-50,20,4.0
ZP102026,4566,2024-01-02 09:46:00,Delhi,Debit Card,Fruits,Milk,366.76,20,293.41,5,1467.05,51+,11,4.0
ZP102027,3842,2024-01-02 09:47:00,Kolkata,Credit Card,Bakery,Apple,182.76,20,146.21,2,292.42,26-35,32,3.7
ZP102028,7894,2024-01-02 09:48:00,Chennai,Cash,Fruits,Chips,457.18,10,411.46,2,822.92,51+,14,3.8
ZP102029,9835,2024-01-02 09:49:00,Mumbai,Credit Card,Dairy,Apple,304.8,15,259.08,1,259.08,26-35,28,3.8
ZP102030,9793,2024-01-02 09:50:00,Chennai,UPI,Vegetables,Bread,206.77,10,186.09,5,930.45,26-35,30,3.7
ZP102031,7303,2024-01-02 09:51:00,Bangalore,UPI,Vegetables,Bread,457.3,5,434.44,3,1303.32,36-50,13,3.7
ZP102032,3009,2024-01-02 09:52:00,Kolkata,UPI,Beverages,Apple,58.32,25,43.74,2,87.48,26-35,16,3.6
ZP102033,1282,2024-01-02 09:53:00,Mumbai,Debit Card,Snacks,Butter,172.22,0,172.22,1,172.22,36-50,21,4.0
ZP102034,4470,2024-01-02 09:54:00,Chennai,UPI,Snacks,Apple,21.42,20,17.14,5,85.7,36-50,10,4.4
